song,valence,arousal,affectcat,songmark,n,arousalkey.keys_raw,,arousalkey.rt_mean,arousalkey.rt_raw,,arousalkey.rt_std,valencekey.keys_raw,,valencekey.rt_mean,valencekey.rt_raw,,valencekey.rt_std,order,
30MonoWAV/30MonoF1.wav,1,2,2,1,2.0,'4', '4',4.57570743560791,4.9011030197143555, 4.250311374664307,0.4601791853545617,'3', '3',3.7932896614074707,2.9184439182281494, 4.668135166168213,1.2372185464011833,7.0, 17.0
30MonoWAV/30MonoF2.wav,1,2,2,2,2.0,'4', '4',3.87674617767334,4.918157577514648, 2.835334539413452,1.4727782942529326,'2', '3',3.2881717681884766,5.10853910446167, 1.4678044319152832,2.5743881754585347,2.0, 30.0
30MonoWAV/30MonoF3.wav,1,2,2,3,2.0,'4', '3',3.9377784729003906,3.3179638385772705, 4.55759334564209,0.8765504306044872,'3', '4',2.134842872619629,2.4016218185424805, 1.8680638074874878,0.3772824877734017,9.0, 25.0
30MonoWAV/30MonoF4.wav,1,2,2,4,2.0,'4', '4',4.167928218841553,4.866729736328125, 3.4691264629364014,0.9882547520238186,'4', '3',3.5507774353027344,4.80039119720459, 2.301163673400879,1.7672207298096678,5.0, 31.0
30MonoWAV/30MonoH1.wav,2,2,1,5,2.0,'5', '4',3.7015011310577393,3.735140323638916, 3.6678619384765625,0.04757300237558058,'4', '4',1.8941209316253662,2.335674285888672, 1.452567458152771,0.6244508264042015,3.0, 24.0
30MonoWAV/30MonoH2.wav,2,2,1,6,2.0,'3', '3',6.074782371520996,4.234729766845703, 7.914834976196289,2.6022273490117387,'3', '3',2.1711432933807373,2.62335205078125, 1.7189345359802246,0.6395197577396898,8.0, 18.0
30MonoWAV/30MonoH3.wav,2,2,1,7,2.0,'4', '4',4.318971157073975,4.985658645629883, 3.6522834300994873,0.9428386567676321,'4', '4',3.1268720626831055,4.651664733886719, 1.602079153060913,2.15638264401065,4.0, 23.0
30MonoWAV/30MonoH4.wav,2,2,1,8,2.0,'4', '5',4.256492614746094,5.044380187988281, 3.4686050415039062,1.114241291704327,'4', '5',1.633893370628357,1.9160829782485962, 1.3517037630081177,0.3990763702572845,13.0, 21.0
30MonoWAV/30MonoS1.wav,1,1,3,9,2.0,'3', '3',4.730090141296387,4.667607307434082, 4.79257345199585,0.08836440823900754,'4', '3',3.094161033630371,4.000514984130859, 2.187807083129883,1.2817780491082236,10.0, 26.0
30MonoWAV/30MonoS2.wav,1,1,3,10,2.0,'2', '2',5.773914337158203,6.5464887619018555, 5.001339435577393,1.0925855665899054,'3', '3',3.4346861839294434,4.201014518737793, 2.6683578491210938,1.0837519243167582,11.0, 16.0
30MonoWAV/30MonoS3.wav,1,1,3,11,2.0,'2', '2',4.92583703994751,5.852220058441162, 3.9994537830352783,1.3101035972932538,'3', '3',4.6850714683532715,5.518905162811279, 3.8512375354766846,1.1792190880535842,1.0, 22.0
30MonoWAV/30MonoS4.wav,1,1,3,12,2.0,'2', '2',6.932138919830322,9.696166038513184, 4.168111801147461,3.9089246380083313,'3', '2',2.5463385581970215,2.891639471054077, 2.201037645339966,0.48832923406225837,15.0, 28.0
30MonoWAV/30MonoT1.wav,2,1,4,13,2.0,'3', '3',5.031048774719238,6.476632118225098, 3.5854651927948,2.044363738514032,'4', '4',1.587355375289917,2.0725247859954834, 1.1021860837936401,0.6861330763746825,12.0, 29.0
30MonoWAV/30MonoT2.wav,2,1,4,14,2.0,'3', '4',4.909416198730469,4.468101501464844, 5.350730895996094,0.6241132301476235,'4', '4',2.385190486907959,3.3357205390930176, 1.4346603155136108,1.3442525755370154,0.0, 27.0
30MonoWAV/30MonoT3.wav,2,1,4,15,2.0,'2', '3',4.463260650634766,5.734297752380371, 3.192223072052002,1.7975182447428466,'3', '3',2.9347476959228516,3.5681514739990234, 2.3013436794281006,0.8957683820010903,14.0, 20.0
30MonoWAV/30MonoT4.wav,2,1,4,16,2.0,'5', '4',4.992877006530762,5.234512805938721, 4.751241207122803,0.3417246246776003,'5', '4',1.8273160457611084,2.18491792678833, 1.4697140455245972,0.5057255143725309,6.0, 19.0

extraInfo
participant,004
session,001
date,2019_May_07_1301
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.903228730235696
