song,valence,arousal,affectcat,songmark,n,arousalkey.keys_raw,,arousalkey.rt_mean,arousalkey.rt_raw,,arousalkey.rt_std,likekey.keys_raw,,likekey.rt_mean,likekey.rt_raw,,likekey.rt_std,valencekey.keys_raw,,valencekey.rt_mean,valencekey.rt_raw,,valencekey.rt_std,order,
30MonoWAV/30MonoF1.wav,1,2,2,1,2.0,'1', '1',2.753810405731201,2.253270149230957, 3.2543509006500244,0.7078709878437672,'1', '1',1.0881234407424927,1.221266746520996, 0.9549801349639893,0.18829306877114763,'1', '1',1.061450481414795,1.2198781967163086, 0.9030228853225708,0.224050539341503,11.0, 20.0
30MonoWAV/30MonoF2.wav,1,2,2,2,2.0,'2', '1',3.7030348777770996,4.786004066467285, 2.620065689086914,1.531549714277848,'1', '1',2.2198593616485596,3.2540438175201416, 1.185675024986267,1.4625575991953366,'2', '1',1.6360597610473633,2.168755531311035, 1.1033638715744019,0.753345667219369,2.0, 18.0
30MonoWAV/30MonoF3.wav,1,2,2,3,2.0,'2', '1',3.762181282043457,5.470026016235352, 2.0543367862701416,2.415257016934263,'2', '1',1.81964910030365,2.6532020568847656, 0.9860960841178894,1.1788219383000549,'1', '1',2.4703104496002197,3.00390362739563, 1.93671715259552,0.7546147931217291,6.0, 24.0
30MonoWAV/30MonoF4.wav,1,2,2,4,2.0,'2', '2',3.986340045928955,4.152535915374756, 3.8201441764831543,0.23503645258063977,'2', '2',2.412261486053467,2.0207061767578125, 2.803816556930542,0.553742660237738,'1', '1',3.586505889892578,3.436408042907715, 3.7366039752960205,0.21227057947645625,8.0, 22.0
30MonoWAV/30MonoH1.wav,2,2,1,5,2.0,'3', '4',3.4950833320617676,4.719653606414795, 2.2705130577087402,1.7318038900689934,'3', '4',1.4115855693817139,1.5197795629501343, 1.3033915758132935,0.15300941307176757,'4', '4',2.3368260860443115,3.586682081222534, 1.0869700908660889,1.7675632993943642,1.0, 21.0
30MonoWAV/30MonoH2.wav,2,2,1,6,2.0,'2', '2',3.4453210830688477,3.7870864868164062, 3.10355544090271,0.4833294377171375,'3', '3',1.2532751560211182,1.252583622932434, 1.2539668083190918,0.0009780597701762165,'3', '3',1.8202784061431885,2.336461067199707, 1.3040958642959595,0.7299924356342709,12.0, 25.0
30MonoWAV/30MonoH3.wav,2,2,1,7,2.0,'4', '3',4.121028900146484,2.838090181350708, 5.403967380523682,1.8143491672271632,'3', '3',1.644484281539917,2.2356348037719727, 1.0533337593078613,0.8360130859445111,'4', '3',1.3783152103424072,1.6206138134002686, 1.1360164880752563,0.34266205488219,13.0, 19.0
30MonoWAV/30MonoH4.wav,2,2,1,8,2.0,'3', '3',5.487194061279297,3.4869518280029297, 7.487435817718506,2.8287693571561188,'3', '2',2.111314296722412,2.536562919616699, 1.686065912246704,0.6013922012902123,'4', '2',3.8110463619232178,6.234791278839111, 1.3873013257980347,3.4276930175290055,0.0, 31.0
30MonoWAV/30MonoS1.wav,1,1,3,9,2.0,'1', '2',6.6590423583984375,10.148845672607422, 3.169238567352295,4.935327514143721,'2', '2',1.3119865655899048,1.437509536743164, 1.1864635944366455,0.17751628819430607,'2', '2',2.15263295173645,1.9687892198562622, 2.3364768028259277,0.2599943832759555,5.0, 27.0
30MonoWAV/30MonoS2.wav,1,1,3,10,2.0,'2', '2',4.618383884429932,6.469482898712158, 2.767284631729126,2.617849499880792,'3', '3',1.1948479413986206,1.2868167161941528, 1.1028791666030884,0.13006348863067854,'3', '3',1.9036792516708374,1.7207365036010742, 2.0866219997406006,0.25872011545806345,10.0, 23.0
