song,valence,arousal,affectcat,songmark,n,arousalkey.keys_raw,,arousalkey.rt_mean,arousalkey.rt_raw,,arousalkey.rt_std,likekey.keys_raw,,likekey.rt_mean,likekey.rt_raw,,likekey.rt_std,valencekey.keys_raw,,valencekey.rt_mean,valencekey.rt_raw,,valencekey.rt_std,order,
30MonoWAV/30MonoF1.wav,1,2,2,1,2.0,'2', '2',3.3699727058410645,4.770511150360107, 1.9694340229034424,1.9806606314511506,'2', '3',1.0108332633972168,1.935474157333374, 0.08619226515293121,1.307639766286283,'2', '2',1.094963788986206,2.0695881843566895, 0.1203392893075943,1.378327111909602,0.0, 26.0
30MonoWAV/30MonoF2.wav,1,2,2,2,2.0,'2', '2',2.0952794551849365,2.920628786087036, 1.2699302434921265,1.1672201331636147,'3', '3',1.0449116230010986,1.3035504817962646, 0.7862727046012878,0.3657706240116746,'2', '2',0.3117835521697998,0.4868527054786682, 0.1367144137620926,0.24758516042586443,8.0, 25.0
30MonoWAV/30MonoF3.wav,1,2,2,3,2.0,'2', '2',5.493680000305176,4.202208042144775, 6.785151958465576,1.8264171586549767,'3', '3',3.1776020526885986,1.7191381454467773, 4.63606595993042,2.0625794378530395,'2', '2',0.8370055556297302,0.9708260893821716, 0.7031850218772888,0.18925081375670919,3.0, 23.0
30MonoWAV/30MonoF4.wav,1,2,2,4,2.0,'3', '2',1.918266773223877,2.8835723400115967, 0.9529613256454468,1.3651481400917465,'3', '3',0.48488426208496094,0.7831343412399292, 0.1866341531276703,0.4217893279932301,'3', '2',1.018362283706665,1.402173399925232, 0.6345511078834534,0.5427909280927037,10.0, 24.0
30MonoWAV/30MonoH1.wav,2,2,1,5,2.0,'3', '3',4.119441509246826,5.31912899017334, 2.9197542667388916,1.6966141375481039,'3', '3',2.0031275749206543,2.6863842010498047, 1.319870948791504,0.9662707872531278,'3', '3',3.1285104751586914,5.48746395111084, 0.7695570588111877,3.336063956551835,1.0, 30.0
30MonoWAV/30MonoH2.wav,2,2,1,6,2.0,'3', '3',2.4792537689208984,2.7710750102996826, 2.187432289123535,0.4126977259338578,'3', '3',0.47825947403907776,0.7864689230918884, 0.17005003988742828,0.4358739723653124,'4', '3',0.6534451842308044,0.9867421984672546, 0.32014819979667664,0.47135313675822266,14.0, 22.0
30MonoWAV/30MonoH3.wav,2,2,1,7,2.0,'4', '4',2.9037117958068848,3.0362164974212646, 2.771206855773926,0.18739011468872607,'4', '4',0.9366954565048218,1.1360177993774414, 0.7373731732368469,0.28188431842759354,'4', '4',1.0780060291290283,1.452031135559082, 0.7039809226989746,0.5289513781814223,5.0, 16.0
30MonoWAV/30MonoH4.wav,2,2,1,8,2.0,'4', '3',2.079376220703125,1.3054203987121582, 2.853332281112671,1.0945389887246493,'4', '4',0.8118230104446411,0.7695425748825073, 0.8541033864021301,0.05979352324817767,'4', '3',0.18668925762176514,0.1207306832075119, 0.2526478171348572,0.09327949995472042,13.0, 19.0
30MonoWAV/30MonoS1.wav,1,1,3,9,2.0,'3', '2',2.387302875518799,2.13724422454834, 2.637361764907837,0.35363650417857745,'3', '3',0.918479323387146,1.4195284843444824, 0.41743022203445435,0.7085904766946778,'3', '2',0.6357386112213135,0.10384174436330795, 1.167635440826416,0.752215736552568,11.0, 18.0
30MonoWAV/30MonoS2.wav,1,1,3,10,2.0,'2', '3',2.75132417678833,2.783879041671753, 2.7187695503234863,0.046039362852274834,'3', '3',0.8701506853103638,1.2204394340515137, 0.5198618769645691,0.495383141363286,'2', '2',1.6207414865493774,1.137251853942871, 2.104231119155884,0.6837575956989064,2.0, 20.0
30MonoWAV/30MonoS3.wav,1,1,3,11,2.0,'2', '2',3.2286934852600098,3.3187177181243896, 3.138669013977051,0.1273136596465454,'3', '3',1.069831132888794,1.970138430595398, 0.16952387988567352,1.273226759110015,'2', '2',0.8359760046005249,1.0528788566589355, 0.6190730929374695,0.3067469972452608,4.0, 28.0
30MonoWAV/30MonoS4.wav,1,1,3,12,2.0,'3', '3',2.828458547592163,2.9536330699920654, 2.7032840251922607,0.1770235072415167,'4', '3',1.6289671659469604,2.404207944869995, 0.8537264466285706,1.0963559815107902,'3', '3',1.8547155857086182,2.6525259017944336, 1.0569052696228027,1.128274169209726,6.0, 17.0
30MonoWAV/30MonoT1.wav,2,1,4,13,2.0,'3', '2',2.1535484790802,1.4535801410675049, 2.8535168170928955,0.9899047168493086,'3', '3',0.5440818071365356,0.5209628343582153, 0.5672008395195007,0.03269520699811066,'3', '3',1.1042966842651367,0.43804582953453064, 1.7705475091934204,0.942220973629266,12.0, 21.0
30MonoWAV/30MonoT2.wav,2,1,4,14,2.0,'4', '3',2.260376453399658,2.12033748626709, 2.4004151821136475,0.19804483799227598,'4', '3',1.028416633605957,1.0208847522735596, 1.035948634147644,0.010651773024491782,'4', '3',0.9371702671051025,1.753856897354126, 0.12048367410898209,1.1549692823651703,7.0, 31.0
30MonoWAV/30MonoT3.wav,2,1,4,15,2.0,'3', '3',1.928098201751709,1.8524364233016968, 2.0037600994110107,0.10700199753100588,'3', '3',0.5622711181640625,0.9364599585533142, 0.18808230757713318,0.5291829118937174,'3', '3',2.726815938949585,4.91702938079834, 0.5366025567054749,3.097429511807517,15.0, 27.0
30MonoWAV/30MonoT4.wav,2,1,4,16,2.0,'4', '4',1.4363536834716797,1.785284161567688, 1.0874232053756714,0.49346221444870314,'4', '4',1.0034098625183105,1.4374034404754639, 0.5694161653518677,0.6137596882235342,'4', '4',0.7116380929946899,0.6360936164855957, 0.7871825098991394,0.10683598109469658,9.0, 29.0

extraInfo
