song,valence,arousal,affectcat,songmark,n,arousalkey.keys_raw,,arousalkey.rt_mean,arousalkey.rt_raw,,arousalkey.rt_std,valencekey.keys_raw,,valencekey.rt_mean,valencekey.rt_raw,,valencekey.rt_std,order,
30MonoWAV/30MonoF1.wav,1,2,2,1,2.0,'3', '3',9.33689022064209,6.242021083831787, 12.431758880615234,4.376805569872269,'1', '1',3.576974391937256,3.0690081119537354, 4.0849409103393555,0.7183729709683174,13.0, 18.0
30MonoWAV/30MonoF2.wav,1,2,2,2,2.0,'1', '3',9.958244323730469,13.916193008422852, 6.000295639038086,5.597384709068721,'2', '1',4.708298206329346,6.867391109466553, 2.5492055416107178,3.053418297452748,0.0, 16.0
30MonoWAV/30MonoF3.wav,1,2,2,3,2.0,'3', '3',6.0926361083984375,6.6011881828308105, 5.584083557128906,0.7192015780101008,'2', '1',3.2667605876922607,4.365633487701416, 2.1678876876831055,1.5540409585172015,14.0, 30.0
30MonoWAV/30MonoF4.wav,1,2,2,4,2.0,'4', '3',7.409357070922852,7.7628583908081055, 7.055855751037598,0.499926360898516,'2', '1',2.619375228881836,3.384845733642578, 1.8539049625396729,1.0825386008418396,15.0, 17.0
30MonoWAV/30MonoH1.wav,2,2,1,5,2.0,'3', '3',4.826744079589844,4.3354082107543945, 5.318079948425293,0.6948538493874604,'3', '3',4.13467264175415,3.9182088375091553, 4.351136684417725,0.30612621631358733,7.0, 24.0
30MonoWAV/30MonoH2.wav,2,2,1,6,2.0,'3', '2',5.55446720123291,4.184321403503418, 6.924612522125244,1.9376784324027925,'2', '3',4.284870147705078,5.201827526092529, 3.367912769317627,1.2967735606336115,11.0, 19.0
30MonoWAV/30MonoH3.wav,2,2,1,7,2.0,'4', '3',6.967724800109863,6.934408187866211, 7.001041889190674,0.04711714206329318,'3', '2',5.084399700164795,5.051286697387695, 5.1175127029418945,0.046828857618272234,9.0, 31.0
30MonoWAV/30MonoH4.wav,2,2,1,8,2.0,'4', '4',5.220941543579102,4.857379913330078, 5.584502696990967,0.5141534510819639,'4', '5',3.9123284816741943,3.8743014335632324, 3.9503555297851562,0.05377836717553652,6.0, 22.0
30MonoWAV/30MonoS1.wav,1,1,3,9,2.0,'1', '1',7.307399749755859,9.31538200378418, 5.299417972564697,2.8397153994765802,'2', '1',2.685242176055908,3.102273941040039, 2.2682106494903564,0.5897718093935772,8.0, 23.0
30MonoWAV/30MonoS2.wav,1,1,3,10,2.0,'1', '1',6.753009796142578,8.837569236755371, 4.668450832366943,2.9480118953127157,'4', '3',4.121498107910156,5.457986354827881, 2.7850098609924316,1.890079804743288,1.0, 27.0
30MonoWAV/30MonoS3.wav,1,1,3,11,2.0,'1', '1',7.509267807006836,6.201260089874268, 8.817276000976562,1.849802590432368,'2', '2',5.741641044616699,2.916341781616211, 8.566940307617188,3.995576535498001,10.0, 21.0
30MonoWAV/30MonoS4.wav,1,1,3,12,2.0,'1', '1',5.973055362701416,5.977833271026611, 5.968277454376221,0.0067569827532665315,'3', '2',4.211946487426758,4.123025417327881, 4.300868034362793,0.1257537204898006,12.0, 28.0
30MonoWAV/30MonoT1.wav,2,1,4,13,2.0,'2', '1',6.892500877380371,7.733567237854004, 6.0514349937438965,1.1894471166628497,'3', '3',3.3099913597106934,3.735025405883789, 2.8849570751190186,0.6010890811557219,4.0, 20.0
30MonoWAV/30MonoT2.wav,2,1,4,14,2.0,'1', '1',10.950597763061523,16.882526397705078, 5.018670082092285,8.389013251792683,'2', '1',3.018425941467285,2.9184134006500244, 3.118438720703125,0.1414392602186574,2.0, 26.0
30MonoWAV/30MonoT3.wav,2,1,4,15,2.0,'3', '1',4.5926666259765625,5.001058578491211, 4.184274673461914,0.5775534380102448,'5', '4',3.1427602767944336,3.8836941719055176, 2.4018261432647705,1.0478389318754269,5.0, 25.0
30MonoWAV/30MonoT4.wav,2,1,4,16,2.0,'2', '2',8.240835189819336,7.280726432800293, 9.200944900512695,1.3577994998792489,'5', '3',3.90162992477417,5.0182600021362305, 2.7849996089935303,1.5791535681465476,3.0, 29.0

extraInfo
participant,010
session,001
date,2019_May_08_1606
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.98258021926837
