song,valence,arousal,affectcat,songmark,n,arousalkey.keys_raw,,arousalkey.rt_mean,arousalkey.rt_raw,,arousalkey.rt_std,likekey.keys_raw,,likekey.rt_mean,likekey.rt_raw,,likekey.rt_std,valencekey.keys_raw,,valencekey.rt_mean,valencekey.rt_raw,,valencekey.rt_std,order,
30MonoWAV/30MonoF1.wav,1,2,2,1,2.0,'3', '3',3.1190617084503174,3.1019086837768555, 3.1362147331237793,0.02425804012893017,'3', '3',2.193687915802002,3.068726062774658, 1.3186500072479248,1.2374906464551696,'1', '3',1.8610377311706543,2.4524147510528564, 1.2696607112884521,0.8363334019931938,6.0, 30.0
30MonoWAV/30MonoF2.wav,1,2,2,2,2.0,'1', '1',3.118647575378418,2.8517239093780518, 3.3855714797973633,0.37748723716349586,'1', '2',1.9524567127227783,2.435049295425415, 1.4698641300201416,0.6824889755587285,'1', '2',1.2397140264511108,1.018609642982483, 1.4608184099197388,0.31268881780147517,13.0, 26.0
30MonoWAV/30MonoF3.wav,1,2,2,3,2.0,'2', '3',8.110468864440918,3.46940279006958, 12.751534461975098,6.563458249070827,'3', '4',2.910572052001953,3.302255153656006, 2.5188887119293213,0.5539237230989408,'2', '2',1.6183230876922607,1.6030921936035156, 1.6335538625717163,0.021539652693839464,12.0, 25.0
30MonoWAV/30MonoF4.wav,1,2,2,4,2.0,'2', '2',5.418548583984375,3.6026620864868164, 7.234435081481934,2.568051312491225,'2', '2',3.460561752319336,4.95250129699707, 1.9686224460601807,2.109920969736605,'1', '1',2.5942811965942383,3.7525177001953125, 1.436044454574585,1.6379939404156363,2.0, 23.0
30MonoWAV/30MonoH1.wav,2,2,1,5,2.0,'2', '3',3.6771299839019775,4.135035514831543, 3.219224452972412,0.6475762121262443,'3', '4',1.709837555885315,2.252534866333008, 1.167140245437622,0.7674898966985293,'3', '4',1.6936955451965332,1.8690346479415894, 1.518356442451477,0.247966937116388,11.0, 31.0
30MonoWAV/30MonoH2.wav,2,2,1,6,2.0,'4', '3',3.685901641845703,4.018963813781738, 3.352839469909668,0.4710210406653806,'4', '4',1.6693179607391357,1.0690795183181763, 2.2695565223693848,0.8488654302231243,'4', '3',1.318851351737976,1.152314305305481, 1.4853883981704712,0.23551894970239248,14.0, 20.0
30MonoWAV/30MonoH3.wav,2,2,1,7,2.0,'4', '5',2.334528684616089,2.6500260829925537, 2.019031286239624,0.4461806996774239,'4', '5',1.4691065549850464,1.5025372505187988, 1.435675859451294,0.04727814302339836,'4', '5',1.2941219806671143,1.7855437994003296, 0.8027001619338989,0.6949754008985659,10.0, 28.0
30MonoWAV/30MonoH4.wav,2,2,1,8,2.0,'4', '5',3.76904296875,4.335524082183838, 3.202561855316162,0.8011252734463453,'4', '5',1.3750203847885132,1.2362276315689087, 1.5138131380081177,0.19628259396226674,'4', '5',1.094237208366394,1.252611756324768, 0.9358626008033752,0.2239754758042932,15.0, 21.0
30MonoWAV/30MonoS1.wav,1,1,3,9,2.0,'1', '1',3.427766799926758,3.9859983921051025, 2.869535446166992,0.7894585200163657,'4', '4',2.218782424926758,2.769101858139038, 1.668462872505188,0.778269290379983,'2', '2',1.7526732683181763,1.8857131004333496, 1.619633436203003,0.18814673491311779,0.0, 22.0
30MonoWAV/30MonoS2.wav,1,1,3,10,2.0,'1', '1',2.8449864387512207,2.719151735305786, 2.9708213806152344,0.1779573128172039,'4', '4',2.9614975452423096,1.9032779932022095, 4.019717216491699,1.4965485267571905,'2', '1',1.8774241209030151,1.6030750274658203, 2.15177321434021,0.3879882087636444,7.0, 19.0
30MonoWAV/30MonoS3.wav,1,1,3,11,2.0,'1', '1',3.4107229709625244,4.518593788146973, 2.302852153778076,1.5667659350196106,'3', '2',2.349461555480957,2.7318978309631348, 1.9670250415802002,0.5408467361177693,'1', '1',2.267759084701538,2.8363804817199707, 1.6991376876831055,0.8041520915190037,3.0, 27.0
30MonoWAV/30MonoS4.wav,1,1,3,12,2.0,'1', '1',2.6595892906188965,2.6663622856140137, 2.6528162956237793,0.009578461379979822,'4', '4',2.760776996612549,2.7359700202941895, 2.785583972930908,0.03508236235089202,'2', '1',2.5603299140930176,2.769148826599121, 2.351511001586914,0.29531453814613234,5.0, 17.0
30MonoWAV/30MonoT1.wav,2,1,4,13,2.0,'2', '2',4.060420989990234,4.7015767097473145, 3.4192655086517334,0.9067309458861678,'4', '4',1.926832675933838,1.9353981018066406, 1.9182671308517456,0.012113425730809342,'4', '4',2.5273101329803467,3.1025772094726562, 1.952043056488037,0.8135505015621449,1.0, 24.0
30MonoWAV/30MonoT2.wav,2,1,4,14,2.0,'2', '2',2.73453426361084,3.2196810245513916, 2.249387502670288,0.6861011290635061,'5', '5',1.3198542594909668,1.5869343280792236, 1.05277419090271,0.37770825523704926,'5', '5',1.8523426055908203,2.4690542221069336, 1.2356308698654175,0.8721620164438239,4.0, 16.0
30MonoWAV/30MonoT3.wav,2,1,4,15,2.0,'3', '2',3.6364428997039795,3.4697105884552, 3.803175210952759,0.23579509585383585,'5', '5',1.3606362342834473,0.8690057396888733, 1.8522666692733765,0.695270470984992,'4', '4',1.9766266345977783,1.7517026662826538, 2.2015507221221924,0.3180906107877336,9.0, 18.0
30MonoWAV/30MonoT4.wav,2,1,4,16,2.0,'3', '2',3.4512577056884766,3.3831112384796143, 3.519404411315918,0.09637382674212797,'4', '5',1.8185043334960938,1.68466055393219, 1.952348232269287,0.18928377259226345,'4', '4',1.6191449165344238,1.5033540725708008, 1.7349358797073364,0.16375306622570127,8.0, 29.0

extraInfo
participant,087
session,001
date,2019_Aug_28_1511
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.28811570186866
