song,valence,arousal,affectcat,songmark,n,arousalkey.keys_raw,,arousalkey.rt_mean,arousalkey.rt_raw,,arousalkey.rt_std,likekey.keys_raw,,likekey.rt_mean,likekey.rt_raw,,likekey.rt_std,valencekey.keys_raw,,valencekey.rt_mean,valencekey.rt_raw,,valencekey.rt_std,order,
30MonoWAV/30MonoF1.wav,1,2,2,1,2.0,'3', '3',4.826953887939453,6.218780994415283, 3.435126543045044,1.968340939044022,'2', '3',1.8764398097991943,1.8354123830795288, 1.9174671173095703,0.05802145900258351,'2', '3',5.060662269592285,7.885636329650879, 2.2356884479522705,3.9951164604996596,5.0, 16.0
30MonoWAV/30MonoF2.wav,1,2,2,2,2.0,'2', '1',3.9187278747558594,3.801448345184326, 4.036007404327393,0.16585830130879872,'2', '2',2.043658494949341,1.9346339702606201, 2.1526830196380615,0.15418396144606916,'2', '2',2.9690427780151367,3.9681921005249023, 1.969893455505371,1.4130105227292002,6.0, 20.0
30MonoWAV/30MonoF3.wav,1,2,2,3,2.0,'3', '3',3.9861526489257812,5.269680976867676, 2.702624559402466,1.8151830004781029,'4', '4',2.46138334274292,3.3359529972076416, 1.5868134498596191,1.2368284351713665,'3', '4',3.335737466812134,3.785865545272827, 2.8856093883514404,0.6365772333640533,4.0, 26.0
30MonoWAV/30MonoF4.wav,1,2,2,4,2.0,'2', '3',9.842313766479492,15.831802368164062, 3.8528242111206055,8.470416686530987,'2', '2',3.0753111839294434,4.816189765930176, 1.3344327211380005,2.461974016816583,'2', '2',2.934819221496582,3.7516703605651855, 2.1179678440093994,1.1552021278981366,0.0, 31.0
30MonoWAV/30MonoH1.wav,2,2,1,5,2.0,'3', '4',3.4272358417510986,3.4857633113861084, 3.368708372116089,0.08277034132921031,'3', '3',2.944003105163574,4.418697834014893, 1.469308614730835,2.0855331173142613,'3', '4',1.6024558544158936,1.3352361917495728, 1.869675636291504,0.37790575536918075,8.0, 28.0
30MonoWAV/30MonoH2.wav,2,2,1,6,2.0,'2', '2',8.61844253540039,5.818393707275391, 11.418492317199707,3.9598677023909,'3', '3',1.8268349170684814,1.9183604717254639, 1.7353094816207886,0.12943659640595498,'2', '3',2.4434003829956055,3.518303871154785, 1.3684967756271362,1.5201431754905588,11.0, 24.0
30MonoWAV/30MonoH3.wav,2,2,1,7,2.0,'3', '2',4.919025421142578,5.468960285186768, 4.369090557098389,0.7777253431530969,'3', '2',1.9605895280838013,1.4190738201141357, 2.502105236053467,0.7658188584487694,'3', '2',2.6270980834960938,3.76839280128479, 1.4858031272888184,1.6140346371489513,2.0, 17.0
30MonoWAV/30MonoH4.wav,2,2,1,8,2.0,'2', '4',3.893934726715088,3.318307876586914, 4.469561576843262,0.8140592983173685,'2', '3',1.4110488891601562,1.2021979093551636, 1.6198999881744385,0.2953599724488391,'2', '3',1.6606812477111816,1.1857231855392456, 2.1356394290924072,0.671692217375698,14.0, 18.0
30MonoWAV/30MonoS1.wav,1,1,3,9,2.0,'1', '1',4.002017974853516,4.518592834472656, 3.485442876815796,0.7305473410417799,'2', '1',1.48444664478302,1.8501956462860107, 1.1186976432800293,0.517247198349947,'1', '1',3.3190364837646484,4.834929466247559, 1.8031436204910278,2.143796330639837,9.0, 23.0
30MonoWAV/30MonoS2.wav,1,1,3,10,2.0,'1', '1',3.9104013442993164,4.851512908935547, 2.969289779663086,1.330932738414721,'3', '1',2.058959722518921,3.249143362045288, 0.8687760829925537,1.6831738447327595,'3', '1',1.9025661945343018,3.053166389465332, 0.751966118812561,1.6271943162468951,1.0, 29.0
30MonoWAV/30MonoS3.wav,1,1,3,11,2.0,'1', '1',5.16007137298584,6.6527934074401855, 3.667349338531494,2.1110277459784945,'3', '3',1.89382004737854,2.6522767543792725, 1.1353634595870972,1.0726196772195788,'3', '3',2.410707473754883,2.951728343963623, 1.8696863651275635,0.765119220763507,3.0, 30.0
30MonoWAV/30MonoS4.wav,1,1,3,12,2.0,'1', '1',3.4425716400146484,3.599278450012207, 3.2858645915985107,0.22161706460222927,'3', '1',1.1353182792663574,1.3185884952545166, 0.9520480036735535,0.2591832671763531,'3', '1',1.443974494934082,2.1186649799346924, 0.7692840695381165,0.954156392145097,13.0, 19.0
30MonoWAV/30MonoT1.wav,2,1,4,13,2.0,'2', '2',5.759964942932129,7.668447494506836, 3.85148286819458,2.699001570814594,'3', '3',1.7602167129516602,2.0684354305267334, 1.4519981145858765,0.43588700627822236,'2', '4',2.1942145824432373,1.251632809638977, 3.136796474456787,1.33301201103916,10.0, 25.0
30MonoWAV/30MonoT2.wav,2,1,4,14,2.0,'2', '2',4.126089096069336,2.4663662910461426, 5.785811901092529,2.3472025006437165,'1', '3',1.36764395236969,1.4664251804351807, 1.2688627243041992,0.1396977524380868,'1', '3',1.7191190719604492,2.069213390350342, 1.3690248727798462,0.4951080488830607,15.0, 22.0
30MonoWAV/30MonoT3.wav,2,1,4,15,2.0,'1', '1',4.3188018798828125,6.18512487411499, 2.4524788856506348,2.6393792902119095,'1', '3',1.135207176208496,1.218601107597351, 1.0518133640289307,0.11793674449606319,'1', '3',1.6024448871612549,1.1691454648971558, 2.0357441902160645,0.6127778352406245,7.0, 27.0
30MonoWAV/30MonoT4.wav,2,1,4,16,2.0,'1', '2',5.318814277648926,6.152016639709473, 4.485612392425537,1.1783257434525836,'3', '4',1.6021997928619385,1.7500274181365967, 1.4543720483779907,0.2090599168505434,'3', '3',2.584883213043213,3.46834397315979, 1.7014222145080566,1.2494023573687123,12.0, 21.0

extraInfo
participant,121
session,001
date,2019_Oct_23_1626
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,None
