song,valence,arousal,affectcat,songmark,n,arousalkey.keys_raw,,arousalkey.rt_mean,arousalkey.rt_raw,,arousalkey.rt_std,likekey.keys_raw,,likekey.rt_mean,likekey.rt_raw,,likekey.rt_std,valencekey.keys_raw,,valencekey.rt_mean,valencekey.rt_raw,,valencekey.rt_std,order,
30MonoWAV/30MonoF1.wav,1,2,2,1,2.0,'5', '5',3.000645637512207,2.8496994972229004, 3.1515920162200928,0.21347024737246995,'5', '4',1.2678632736206055,1.21772038936615, 1.3180062770843506,0.0709128312629025,'4', '3',2.3171205520629883,2.434459924697876, 2.1997809410095215,0.16594310076808827,9.0, 23.0
30MonoWAV/30MonoF2.wav,1,2,2,2,2.0,'4', '3',8.9853515625,6.9185004234313965, 11.052203178405762,2.922969249451907,'2', '1',1.7181344032287598,1.5853040218353271, 1.8509647846221924,0.18785052686178325,'2', '1',3.8520750999450684,5.652534008026123, 2.0516161918640137,2.5462334063036813,6.0, 29.0
30MonoWAV/30MonoF3.wav,1,2,2,3,2.0,'4', '3',4.826467990875244,3.517573595046997, 6.135362148284912,1.8510560377070588,'4', '2',2.2348122596740723,1.2680500745773315, 3.2015745639801025,1.367208278046959,'2', '2',2.108853340148926,2.4015345573425293, 1.8161722421646118,0.41391366251337114,4.0, 17.0
30MonoWAV/30MonoF4.wav,1,2,2,4,2.0,'5', '5',3.2340846061706543,3.9015696048736572, 2.5665998458862305,0.9439661692589956,'4', '5',0.5516625046730042,0.9187591671943665, 0.18456579744815826,0.519153110449747,'4', '5',2.2512547969818115,2.951085329055786, 1.551424264907837,0.9897098298217942,11.0, 16.0
30MonoWAV/30MonoH1.wav,2,2,1,5,2.0,'5', '3',6.151773929595947,4.451781749725342, 7.851766109466553,2.4041519967012124,'5', '4',0.6267530918121338,0.801314651966095, 0.4521915316581726,0.24686732583873877,'5', '4',2.1082534790039062,1.6670928001403809, 2.5494141578674316,0.6238954152345193,3.0, 24.0
30MonoWAV/30MonoH2.wav,2,2,1,6,2.0,'5', '4',9.501286506652832,6.718939781188965, 12.2836332321167,3.934832474375372,'5', '5',1.2184679508209229,1.134985089302063, 1.3019508123397827,0.1180625949856866,'4', '5',3.0759034156799316,4.851098537445068, 1.300708293914795,2.5105050170588146,12.0, 20.0
30MonoWAV/30MonoH3.wav,2,2,1,7,2.0,'5', '5',4.531135559082031,3.3513288497924805, 5.710941791534424,1.6684983120813002,'4', '4',1.17704176902771,1.3031644821166992, 1.0509190559387207,0.1783644513737393,'5', '4',1.3432793617248535,1.4342132806777954, 1.2523454427719116,0.12859998146298626,15.0, 30.0
30MonoWAV/30MonoH4.wav,2,2,1,8,2.0,'5', '5',4.5709381103515625,5.484597682952881, 3.6572790145874023,1.292109421790046,'4', '5',0.9021919369697571,1.3359010219573975, 0.4684828221797943,0.613357291187371,'5', '5',0.9682936668395996,1.334729552268982, 0.6018577218055725,0.5182186410612764,10.0, 27.0
30MonoWAV/30MonoS1.wav,1,1,3,9,2.0,'2', '2',4.493178367614746,5.40117073059082, 3.5851855278015137,1.2840954514267908,'4', '4',1.7089805603027344,2.234879732131958, 1.1830815076828003,0.7437336569479746,'4', '3',2.4268202781677246,3.1509530544281006, 1.7026877403259277,1.0240782245589255,2.0, 21.0
30MonoWAV/30MonoS2.wav,1,1,3,10,2.0,'1', '2',3.6912102699279785,4.076803684234619, 3.305616855621338,0.5453114360741991,'3', '3',1.701888084411621,1.5023891925811768, 1.9013869762420654,0.28213403850501745,'2', '2',3.396198034286499,2.93471360206604, 3.857682466506958,0.6526375428702205,1.0, 25.0
30MonoWAV/30MonoS3.wav,1,1,3,11,2.0,'2', '2',4.759991645812988,4.101375102996826, 5.418608665466309,0.9314247844287459,'3', '3',1.4098306894302368,1.0842753648757935, 1.7353860139846802,0.4604047552876685,'3', '2',1.6932154893875122,1.7200380563735962, 1.6663929224014282,0.037932838009380805,5.0, 28.0
30MonoWAV/30MonoS4.wav,1,1,3,12,2.0,'2', '1',4.651679992675781,5.1851677894592285, 4.118191719055176,0.7544660147465563,'3', '3',1.852178692817688,1.75232994556427, 1.952027440071106,0.14120745255174702,'1', '1',2.3515400886535645,2.5012850761413574, 2.2017948627471924,0.2117715607900874,8.0, 18.0
30MonoWAV/30MonoT1.wav,2,1,4,13,2.0,'2', '2',5.68936824798584,4.48478364944458, 6.8939528465271,1.7035398762827996,'3', '4',1.9609413146972656,2.8855645656585693, 1.0363181829452515,1.3076146573012832,'2', '3',2.0928192138671875,2.585153341293335, 1.6004849672317505,0.6962656845188835,13.0, 31.0
30MonoWAV/30MonoT2.wav,2,1,4,14,2.0,'3', '4',7.02277946472168,11.193906784057617, 2.851651668548584,5.898865162564613,'4', '4',1.4173212051391602,1.4853615760803223, 1.349280834197998,0.0962236153738877,'5', '5',1.7284910678863525,1.9387834072113037, 1.518198847770691,0.29739819404282586,0.0, 19.0
30MonoWAV/30MonoT3.wav,2,1,4,15,2.0,'1', '2',3.2933526039123535,3.1345863342285156, 3.4521191120147705,0.22452958042172524,'5', '4',1.5856289863586426,1.8186466693878174, 1.3526114225387573,0.32953668331892777,'3', '3',4.318340301513672,6.934726238250732, 1.70195472240448,3.7001282232547035,14.0, 22.0
30MonoWAV/30MonoT4.wav,2,1,4,16,2.0,'4', '2',5.907645225524902,6.440576553344727, 5.374714374542236,0.7536783744415847,'4', '4',1.4858677387237549,1.7527066469192505, 1.2190287113189697,0.3773672872326056,'5', '4',1.668382167816162,1.8179774284362793, 1.518786907196045,0.21155964643570752,7.0, 26.0

extraInfo
participant,019
session,001
date,2019_May_10_1520
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.04557699596736
