song,valence,arousal,affectcat,songmark,n,arousalkey.keys_raw,,arousalkey.rt_mean,arousalkey.rt_raw,,arousalkey.rt_std,likekey.keys_raw,,likekey.rt_mean,likekey.rt_raw,,likekey.rt_std,valencekey.keys_raw,,valencekey.rt_mean,valencekey.rt_raw,,valencekey.rt_std,order,
30MonoWAV/30MonoF1.wav,1,2,2,1,2.0,'4', '5',3.195342540740967,3.7025835514068604, 2.688101291656494,0.7173472852629563,'2', '3',1.643958568572998,2.1014890670776367, 1.1864279508590698,0.6470459204782857,'1', '2',2.2945148944854736,3.1023592948913574, 1.4866703748703003,1.1424645916348621,0.0, 26.0
30MonoWAV/30MonoF2.wav,1,2,2,2,2.0,'3', '1',3.7934980392456055,4.468786239624023, 3.1182098388671875,0.955001731485679,'1', '1',1.1845104694366455,1.2344250679016113, 1.1345957517623901,0.0705899864033093,'1', '1',2.076369285583496,1.4852217435836792, 2.6675169467926025,0.8360089555533612,6.0, 24.0
30MonoWAV/30MonoF3.wav,1,2,2,3,2.0,'4', '4',4.842567443847656,3.251063823699951, 6.4340715408325195,2.2507263413535763,'3', '3',1.593407392501831,1.9021512269973755, 1.284663438796997,0.4366298023363784,'2', '2',1.4017186164855957,1.3354418277740479, 1.467995524406433,0.09372961776014195,13.0, 19.0
30MonoWAV/30MonoF4.wav,1,2,2,4,2.0,'3', '5',3.103025436401367,3.7344648838043213, 2.471585988998413,0.8929902303346303,'1', '4',3.3040502071380615,4.6840620040893555, 1.924038290977478,1.9516314837770847,'1', '2',2.59376859664917,3.2335476875305176, 1.9539893865585327,0.9047843515408318,2.0, 17.0
30MonoWAV/30MonoH1.wav,2,2,1,5,2.0,'5', '5',3.5759897232055664,3.850698947906494, 3.3012804985046387,0.3884975112810501,'4', '5',2.2088849544525146,3.0828659534454346, 1.3349038362503052,1.2359958663258737,'5', '5',2.4518280029296875,2.735039472579956, 2.168616533279419,0.40052150139902604,10.0, 29.0
30MonoWAV/30MonoH2.wav,2,2,1,6,2.0,'5', '4',3.408118724822998,3.1813700199127197, 3.6348671913146973,0.3206709251473007,'5', '4',0.7680836915969849,0.6017908453941345, 0.9343764781951904,0.23517355627884948,'4', '5',2.309715509414673,2.8019089698791504, 1.8175220489501953,0.6960666671002099,14.0, 31.0
30MonoWAV/30MonoH3.wav,2,2,1,7,2.0,'5', '5',4.728550434112549,6.067376613616943, 3.3897244930267334,1.8933859721278843,'3', '4',1.7016278505325317,2.0341219902038574, 1.369133710861206,0.47021772173276294,'3', '5',3.3811211585998535,2.8186936378479004, 3.9435486793518066,0.7953926276992875,1.0, 20.0
30MonoWAV/30MonoH4.wav,2,2,1,8,2.0,'4', '5',3.8598148822784424,5.617806911468506, 2.101822853088379,2.486176170224386,'4', '5',1.943893551826477,2.468581438064575, 1.419205665588379,0.7420207247307901,'4', '5',1.6431432962417603,2.3517603874206543, 0.934526264667511,1.0021358587277165,7.0, 27.0
30MonoWAV/30MonoS1.wav,1,1,3,9,2.0,'2', '1',3.684145450592041,3.5677433013916016, 3.8005478382110596,0.16461766667611838,'3', '3',1.8423957824707031,1.916123628616333, 1.7686679363250732,0.10426691994370671,'1', '2',5.709392547607422,4.11767578125, 7.301109313964844,2.251027438439313,8.0, 16.0
30MonoWAV/30MonoS2.wav,1,1,3,10,2.0,'1', '1',3.5713260173797607,3.7517263889312744, 3.390925645828247,0.2551246521052961,'3', '4',2.586977958679199,3.2561047077178955, 1.917851448059082,0.9462879548497637,'2', '2',2.5186126232147217,3.168442726135254, 1.8687824010849,0.9189986290822219,9.0, 21.0
30MonoWAV/30MonoS3.wav,1,1,3,11,2.0,'1', '2',3.352277994155884,2.968522787094116, 3.7360332012176514,0.5427118184580471,'3', '4',2.576174736022949,3.23392915725708, 1.9184201955795288,0.9302053075138744,'1', '2',1.7096667289733887,1.4183562994003296, 2.000977039337158,0.41197507606926415,3.0, 25.0
30MonoWAV/30MonoS4.wav,1,1,3,12,2.0,'1', '1',3.3934166431427,3.1344218254089355, 3.652411460876465,0.3662739838234378,'4', '4',2.058809280395508,2.44918155670166, 1.6684370040893555,0.552069767526618,'1', '2',4.9850664138793945,7.467746257781982, 2.5023865699768066,3.5110395062773585,4.0, 30.0
30MonoWAV/30MonoT1.wav,2,1,4,13,2.0,'2', '1',3.8516149520874023,4.718871116638184, 2.984358787536621,1.2264854299593875,'4', '5',1.160382628440857,1.402370572090149, 0.9183947443962097,0.3422225896927591,'4', '5',1.5264787673950195,1.7338576316833496, 1.3190997838974,0.29327808671979505,11.0, 18.0
