song,valence,arousal,affectcat,songmark,n,arousalkey.keys_raw,,arousalkey.rt_mean,arousalkey.rt_raw,,arousalkey.rt_std,likekey.keys_raw,,likekey.rt_mean,likekey.rt_raw,,likekey.rt_std,valencekey.keys_raw,,valencekey.rt_mean,valencekey.rt_raw,,valencekey.rt_std,order,
30MonoWAV/30MonoF1.wav,1,2,2,1,2.0,'5', '5',2.711538553237915,2.453261137008667, 2.969815969467163,0.36525942488608354,'1', '1',2.428250789642334,1.9702982902526855, 2.8862030506134033,0.6476424669721254,'1', '1',1.2609331607818604,1.4692118167877197, 1.052654504776001,0.2945505000763268,13.0, 20.0
30MonoWAV/30MonoF2.wav,1,2,2,2,2.0,'1', '5',5.160667419433594,6.835989952087402, 3.485344648361206,2.369264015615659,'1', '1',1.061206340789795,1.3027899265289307, 0.8196228742599487,0.3416506991053226,'1', '1',0.985201895236969,0.9029200077056885, 1.0674837827682495,0.11636416128439458,10.0, 17.0
30MonoWAV/30MonoF3.wav,1,2,2,3,2.0,'4', '4',3.677584409713745,5.002378463745117, 2.352790355682373,1.8735417185624015,'1', '2',1.8200780153274536,2.1862952709198, 1.4538607597351074,0.5179094096337502,'2', '1',2.2199947834014893,2.6860122680664062, 1.7539772987365723,0.6590482471161215,6.0, 25.0
30MonoWAV/30MonoF4.wav,1,2,2,4,2.0,'4', '5',2.7260589599609375,3.0991692543029785, 2.3529486656188965,0.527657638519532,'2', '2',1.5449897050857544,1.7030502557754517, 1.3869291543960571,0.22353137446152996,'1', '1',1.7107784748077393,2.4518330097198486, 0.9697239995002747,1.0480093315839436,9.0, 26.0
30MonoWAV/30MonoH1.wav,2,2,1,5,2.0,'4', '4',3.1183438301086426,4.086554527282715, 2.150132894515991,1.3692568677656871,'5', '5',1.2615034580230713,1.2699766159057617, 1.2530303001403809,0.011982854793829305,'5', '5',0.861812949180603,1.0538711547851562, 0.669754683971405,0.27161136127785135,12.0, 22.0
30MonoWAV/30MonoH2.wav,2,2,1,6,2.0,'4', '4',2.395362377166748,2.3218274116516113, 2.4688971042633057,0.10399397695288681,'3', '4',1.9693013429641724,2.2360522747039795, 1.7025504112243652,0.377242785442095,'4', '4',1.4865498542785645,1.7868802547454834, 1.186219573020935,0.4247312412395711,4.0, 21.0
30MonoWAV/30MonoH3.wav,2,2,1,7,2.0,'5', '5',2.195338487625122,2.3528759479522705, 2.0378010272979736,0.22279161297646674,'3', '4',1.885585069656372,2.368783950805664, 1.4023863077163696,0.6833463267511422,'4', '5',1.3187652826309204,1.886080026626587, 0.7514504790306091,0.8023042472397416,8.0, 31.0
30MonoWAV/30MonoH4.wav,2,2,1,8,2.0,'5', '5',2.086951732635498,2.2859368324279785, 1.8879668712615967,0.2814072582493461,'5', '5',1.203161597251892,1.619955062866211, 0.786368191242218,0.5894349296334069,'5', '5',1.0023759603500366,1.5041205883026123, 0.5006313920021057,0.7095740155515281,0.0, 30.0
30MonoWAV/30MonoS1.wav,1,1,3,9,2.0,'2', '1',3.7780086994171143,4.818909645080566, 2.737107753753662,1.4720562344442343,'3', '4',1.878785490989685,1.236966848373413, 2.520604133605957,0.9076686289718224,'2', '1',1.619611382484436,1.919363260269165, 1.319859504699707,0.4239131709099662,14.0, 27.0
30MonoWAV/30MonoS2.wav,1,1,3,10,2.0,'2', '1',4.211350440979004,3.7369608879089355, 4.685739994049072,0.6708881397998019,'3', '2',1.735966444015503,2.135094165802002, 1.336838722229004,0.5644518372695424,'2', '1',3.2348451614379883,5.3835039138793945, 1.0861862897872925,3.03866243290799,1.0, 16.0
30MonoWAV/30MonoS3.wav,1,1,3,11,2.0,'3', '1',3.894458293914795,4.836075305938721, 2.9528415203094482,1.3316473803780822,'2', '2',1.6450161933898926,1.8032310009002686, 1.486801266670227,0.22374961084313524,'1', '1',2.594346761703491,3.984952926635742, 1.2037405967712402,1.9666140983668265,2.0, 29.0
30MonoWAV/30MonoS4.wav,1,1,3,12,2.0,'1', '1',2.8929500579833984,2.903337240219116, 2.8825628757476807,0.014689693992592963,'2', '3',1.4361168146133423,1.5703779458999634, 1.3018556833267212,0.18987391276509424,'1', '3',1.9939210414886475,2.4023165702819824, 1.585525631904602,0.5775584113383753,15.0, 18.0
30MonoWAV/30MonoT1.wav,2,1,4,13,2.0,'2', '1',4.228063583374023,4.249195098876953, 4.206932544708252,0.02988413864485452,'3', '3',3.336237907409668,5.201658725738525, 1.470816969871521,2.638103505107486,'4', '3',1.8940784931182861,2.085019588470459, 1.7031375169754028,0.2700314023677333,3.0, 24.0
30MonoWAV/30MonoT2.wav,2,1,4,14,2.0,'4', '4',27.57512664794922,52.71388244628906, 2.4363694190979004,35.55157040272187,'3', '5',1.085526704788208,1.1188420057296753, 1.0522114038467407,0.04711495042596418,'4', '5',2.3368701934814453,3.2201147079467773, 1.4536259174346924,1.2490962026611292,7.0, 19.0
30MonoWAV/30MonoT3.wav,2,1,4,15,2.0,'2', '1',5.102573394775391,7.252176761627197, 2.952970027923584,3.039998235124693,'5', '4',1.7690110206604004,1.8365691900253296, 1.7014529705047607,0.0955415950713216,'5', '5',2.036041259765625,2.302417039871216, 1.7696657180786133,0.37671207232568354,5.0, 28.0
30MonoWAV/30MonoT4.wav,2,1,4,16,2.0,'3', '3',4.7776031494140625,5.068720817565918, 4.486485004425049,0.41170289172171026,'4', '4',1.5864250659942627,2.0199437141418457, 1.1529062986373901,0.6130880360456646,'5', '4',2.0023014545440674,1.4369901418685913, 2.567612886428833,0.7994710096422971,11.0, 23.0

extraInfo
participant,081
session,001
date,2019_Aug_27_1507
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.91336837954141
