song,valence,arousal,affectcat,songmark,n,arousalkey.keys_raw,,arousalkey.rt_mean,arousalkey.rt_raw,,arousalkey.rt_std,likekey.keys_raw,,likekey.rt_mean,likekey.rt_raw,,likekey.rt_std,valencekey.keys_raw,,valencekey.rt_mean,valencekey.rt_raw,,valencekey.rt_std,order,
30MonoWAV/30MonoF1.wav,1,2,2,1,2.0,'5', '5',3.1345787048339844,3.3185837268829346, 2.950573444366455,0.2602225663138344,'2', '2',2.960391044616699,3.6190452575683594, 2.301736831665039,0.9314777208704146,'1', '1',2.084646701812744,1.3182685375213623, 2.851024627685547,1.0838222252600875,10.0, 16.0
30MonoWAV/30MonoF2.wav,1,2,2,2,2.0,'4', '3',3.3534727096557617,3.5183348655700684, 3.188610792160034,0.23315012822874714,'1', '1',1.5839059352874756,1.6331332921981812, 1.53467857837677,0.06961799578290072,'1', '1',2.209043025970459,3.000999689102173, 1.4170863628387451,1.1199958538126102,0.0, 22.0
30MonoWAV/30MonoF3.wav,1,2,2,3,2.0,'3', '4',4.618008613586426,6.334521770477295, 2.9014949798583984,2.427516523641735,'2', '1',3.0947930812835693,4.072742938995361, 2.1168432235717773,1.383029952096855,'1', '1',1.7962758541107178,2.5908522605895996, 1.0016993284225464,1.123700814677812,4.0, 18.0
30MonoWAV/30MonoF4.wav,1,2,2,4,2.0,'4', '4',3.802371025085449,4.486774921417236, 3.117967128753662,0.9678932723334032,'4', '2',1.8682078123092651,2.068580389022827, 1.6678352355957031,0.28336961551596285,'2', '1',2.5437140464782715,3.7017571926116943, 1.3856711387634277,1.6377201544877096,2.0, 29.0
30MonoWAV/30MonoH1.wav,2,2,1,5,2.0,'4', '3',3.5354650020599365,3.0019969940185547, 4.068933010101318,0.7544376920642816,'5', '4',0.8603661060333252,0.9187119603157043, 0.8020203113555908,0.08251345628754718,'4', '4',2.1260595321655273,2.733976125717163, 1.5181429386138916,0.8597238913923757,3.0, 30.0
30MonoWAV/30MonoH2.wav,2,2,1,6,2.0,'3', '3',2.459557056427002,2.8168487548828125, 2.1022655963897705,0.5052865970921596,'3', '3',1.5849616527557373,2.017622947692871, 1.152300238609314,0.6118755555077032,'3', '3',2.076429843902588,2.6012649536132812, 1.5515944957733154,0.7422290987498471,6.0, 20.0
30MonoWAV/30MonoH3.wav,2,2,1,7,2.0,'4', '5',3.6265225410461426,5.068743705749512, 2.1843011379241943,2.039608899652427,'3', '3',1.8014036417007446,2.084506034851074, 1.518301248550415,0.4003672439334761,'4', '5',2.2106547355651855,3.102377414703369, 1.3189318180084229,1.2610864753002964,14.0, 31.0
30MonoWAV/30MonoH4.wav,2,2,1,8,2.0,'4', '4',2.6257524490356445,2.851999044418335, 2.399505615234375,0.3199611722183774,'4', '4',2.0519309043884277,2.168283700942993, 1.9355781078338623,0.16454770290750398,'4', '4',1.760779619216919,1.73603093624115, 1.7855281829833984,0.034999838821609196,7.0, 19.0
30MonoWAV/30MonoS1.wav,1,1,3,9,2.0,'1', '2',3.15146541595459,2.317981719970703, 3.9849493503570557,1.1787241154646724,'3', '3',1.9516077041625977,1.901563286781311, 2.001652240753174,0.07077357807542262,'1', '1',3.0925164222717285,2.63439679145813, 3.550636053085327,0.6478789950859465,12.0, 21.0
30MonoWAV/30MonoS2.wav,1,1,3,10,2.0,'1', '1',2.2341485023498535,2.351407766342163, 2.116889476776123,0.16582947286450297,'3', '3',2.8430428504943848,2.251408815383911, 3.4346766471862793,0.8366967078273747,'1', '1',2.0105366706848145,1.251609444618225, 2.7694640159606934,1.073285260251263,8.0, 23.0
30MonoWAV/30MonoS3.wav,1,1,3,11,2.0,'1', '1',2.592881679534912,2.385439157485962, 2.8003244400024414,0.2933681966819477,'4', '2',2.501574754714966,2.4683213233947754, 2.5348281860351562,0.047027453568455564,'1', '1',1.693690538406372,2.268078565597534, 1.1193023920059204,0.812307422412169,9.0, 24.0
30MonoWAV/30MonoS4.wav,1,1,3,12,2.0,'1', '1',2.6248888969421387,3.015594482421875, 2.2341833114624023,0.5525411378803637,'4', '3',2.651719093322754,2.6185500621795654, 2.6848883628845215,0.046908262281169705,'1', '1',2.3933591842651367,3.7185862064361572, 1.068131923675537,1.8741541965649693,5.0, 28.0
30MonoWAV/30MonoT1.wav,2,1,4,13,2.0,'2', '2',3.3685455322265625,3.3843624591827393, 3.3527283668518066,0.022368681204519115,'4', '4',1.0515953302383423,1.0675350427627563, 1.0356556177139282,0.02254215763235465,'5', '4',2.067962646484375,2.035214424133301, 2.1007111072540283,0.04631314878019978,15.0, 26.0
30MonoWAV/30MonoT2.wav,2,1,4,14,2.0,'2', '2',3.7353343963623047,4.951699256896973, 2.5189692974090576,1.720199851149588,'5', '3',1.842667579650879,2.434250831604004, 1.2510844469070435,0.8366249738911964,'5', '4',1.767768383026123,2.05119252204895, 1.4843443632125854,0.4008221770163116,1.0, 17.0
30MonoWAV/30MonoT3.wav,2,1,4,15,2.0,'2', '1',2.695678472518921,3.154665470123291, 2.236691474914551,0.6491056369650076,'3', '3',1.654587984085083,1.3398631811141968, 1.9693127870559692,0.4450880847766275,'4', '3',2.2881662845611572,3.2223033905029297, 1.3540292978286743,1.3210692800451131,13.0, 25.0
